Votronic PEB	Type	Date		Time		Event	Description

5105148	152724	SUP	10/18/2010	13:15:53	0001607	clear_n_test_term_flash_successful
5105148	152724	SUP	10/18/2010	13:15:54	0000305	write_peb_passwords_to_terminal
5105148	152724	SUP	10/18/2010	13:16:10	0001633	terminal_shutdown
5105148	152849	SUP	11/02/2010	05:33:49	0002808	terminal_opening_state
5105148	152849	SUP	11/02/2010	05:34:40	0001303	transfer_peb_vote_data_to_terminal
5105148	152849	SUP	11/02/2010	05:34:48	0002804	terminal_blank_state
5105148	152849	SUP	11/02/2010	05:34:48	0002802	terminal_open_state
5105148	152849	SUP	11/02/2010	05:34:48	0002808	terminal_opening_state
5105148	152849	SUP	11/02/2010	05:34:48	0001319	update_pebs_terminal_record
5105148	152849	SUP	11/02/2010	05:34:48	0001303	transfer_peb_vote_data_to_terminal
5105148	152849	SUP	11/02/2010	05:34:52	0001210	transfer_terminal_vote_data_to_peb
5105148	152849	SUP	11/02/2010	05:35:19	0001211	terminal_votes_to_peb_successful
5105148	152849	SUP	11/02/2010	05:35:30	0002802	terminal_open_state
5105148	152849	SUP	11/02/2010	05:35:30	0001672	terminal_opened
5105148	152849	SUP	11/02/2010	05:35:48	0001633	terminal_shutdown
5105148	153194	SUP	11/02/2010	06:04:06	0001510	vote_cast_by_voter
5105148	153194	SUP	11/02/2010	06:07:17	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:09:30	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:15:18	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:18:36	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:22:18	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:26:25	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:31:10	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:35:20	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:40:00	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:45:02	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:48:37	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:51:35	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:55:57	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	06:59:37	0001510	vote_cast_by_voter
5105148	153285	SUP	11/02/2010	18:59:27	0001510	vote_cast_by_voter
5105148	153194	SUP	11/02/2010	19:04:05	0001510	vote_cast_by_voter
5105148	152849	SUP	11/02/2010	19:17:37	0002810	terminal_time_to_close_voting
5105148	152849	SUP	11/02/2010	19:17:48	0001626	close_terminal
5105148	152849	SUP	11/02/2010	19:17:48	0002809	terminal_closing_state
5105148	152849	SUP	11/02/2010	19:17:48	0001221	collect_terminal_vote_data_to_peb
5105148	152849	SUP	11/02/2010	19:18:15	0001303	transfer_peb_vote_data_to_terminal
5105148	152849	SUP	11/02/2010	19:18:23	0001208	merge_terminal_peb_vote_data
5105148	152849	SUP	11/02/2010	19:18:25	0002802	terminal_open_state
5105148	152849	SUP	11/02/2010	19:18:25	0002803	terminal_closed_state
5105148	152849	SUP	11/02/2010	19:18:25	0002809	terminal_closing_state
5105148	152849	SUP	11/02/2010	19:18:29	0001210	transfer_terminal_vote_data_to_peb
5105148	152849	SUP	11/02/2010	19:18:54	0001211	terminal_votes_to_peb_successful
5105148	152849	SUP	11/02/2010	19:18:54	0001214	transfer_terminal_writein_data_to_peb
5105148	152849	SUP	11/02/2010	19:19:07	0001215	terminal_write_in_data_to_peb_successful
5105148	152849	SUP	11/02/2010	19:19:07	0001222	terminal_vote_collection_successful
5105148	152849	SUP	11/02/2010	19:19:07	0002803	terminal_closed_state
5105148	152849	SUP	11/02/2010	19:19:07	0001673	terminal_closed
5105148	152849	SUP	11/02/2010	19:19:11	0001401	copy_terminal_flash_audit_data_to_cf
5105148	152849	SUP	11/02/2010	19:19:11	0001400	verify_terminal_flash_audit_data
5105148	152849	SUP	11/02/2010	19:19:19	0001416	copy_audit_data_from_tf_1_to_cf
5109676	153199	SUP	10/15/2010	16:09:19	0000601	zero_terminal_config_data
5109676	153199	SUP	10/15/2010	16:09:20	0001607	clear_n_test_term_flash_successful
5109676	153199	SUP	10/15/2010	16:09:20	0000305	write_peb_passwords_to_terminal
5109676	153199	SUP	10/15/2010	16:10:15	0001633	terminal_shutdown
5109676	157419	SUP	11/02/2010	05:39:50	0002808	terminal_opening_state
5109676	157419	SUP	11/02/2010	05:40:39	0001303	transfer_peb_vote_data_to_terminal
5109676	157419	SUP	11/02/2010	05:40:44	0002804	terminal_blank_state
5109676	157419	SUP	11/02/2010	05:40:45	0002802	terminal_open_state
5109676	157419	SUP	11/02/2010	05:40:45	0002808	terminal_opening_state
5109676	157419	SUP	11/02/2010	05:40:45	0001319	update_pebs_terminal_record
5109676	157419	SUP	11/02/2010	05:40:45	0001303	transfer_peb_vote_data_to_terminal
5109676	157419	SUP	11/02/2010	05:40:49	0001210	transfer_terminal_vote_data_to_peb
5109676	157419	SUP	11/02/2010	05:41:13	0001211	terminal_votes_to_peb_successful
5109676	157419	SUP	11/02/2010	05:41:25	0002802	terminal_open_state
5109676	157419	SUP	11/02/2010	05:41:25	0001672	terminal_opened
5109676	157419	SUP	11/02/2010	05:41:30	0001633	terminal_shutdown
5109676	152811	SUP	11/02/2010	06:08:34	0001510	vote_cast_by_voter
5109676	152811	SUP	11/02/2010	06:12:54	0001510	vote_cast_by_voter
5109676	152811	SUP	11/02/2010	06:17:30	0001510	vote_cast_by_voter
5109676	152811	SUP	11/02/2010	06:20:34	0001510	vote_cast_by_voter
5109676	152811	SUP	11/02/2010	06:27:52	0001510	vote_cast_by_voter
5109676	152659	SUP	11/02/2010	06:31:07	0001510	vote_cast_by_voter
5109676	152811	SUP	11/02/2010	13:04:54	0001510	vote_cast_by_voter
5109676	152811	SUP	11/02/2010	13:09:23	0001510	vote_cast_by_voter
5109676	152659	SUP	11/02/2010	13:11:06	0001649	term_entered_service_menus
5109676	152659	SUP	11/02/2010	13:11:37	0000169	select_calibrate_screen
5109676	152659	SUP	11/02/2010	13:11:44	0001654	cancel_terminal_screen_calibration
5109676	152659	SUP	11/02/2010	13:11:50	0001650	term_exited_service_menus
5109676	152659	SUP	11/02/2010	13:11:57	0001633	terminal_shutdown
